user_id,_AU,_BR,_CA,_DE,_FR,_JP,_NZ,_SE,_UK,_US
704,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
705,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.6
706,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
707,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
708,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
709,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5
710,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
712,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
713,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
714,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
715,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
716,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
717,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
718,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
720,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
721,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
722,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
723,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
724,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
725,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
726,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
727,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
728,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
729,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
730,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
731,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
732,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
733,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
734,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
735,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
736,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
737,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
738,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
739,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
740,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
742,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
743,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
744,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
745,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
746,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
747,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
748,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
749,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.4
750,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
751,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
752,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
753,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
754,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
755,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
756,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
757,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
758,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
759,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
760,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
761,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
762,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
763,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
764,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.5
765,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
766,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
767,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
768,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
769,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
770,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
771,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.5
772,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
773,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
774,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
775,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
776,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
777,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
778,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
780,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
781,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
782,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
783,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
784,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5
785,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
787,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
788,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
789,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
790,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
792,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
793,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
794,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
795,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
796,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
797,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
798,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
799,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
800,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
801,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
802,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
803,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
804,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.5
805,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.4
806,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
807,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
808,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
809,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
810,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
811,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
812,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
813,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
814,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
815,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
816,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
817,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
818,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
819,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
820,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
821,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
822,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
823,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
824,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
826,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
827,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
828,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
829,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
830,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
831,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
832,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
833,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
834,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
835,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
837,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
838,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
839,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
840,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
842,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
843,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
844,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.5
845,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
846,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
848,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
849,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.6
851,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
852,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.5
853,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
854,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
856,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
857,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
858,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
859,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
860,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6
861,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
862,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
863,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
864,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
865,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
866,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
867,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.4
869,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
870,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
871,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
872,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.5
873,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
874,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
875,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
876,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
877,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
878,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
879,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
880,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
882,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
883,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
884,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
885,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
886,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.5
887,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.2,0.5
888,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
889,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
890,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
891,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
892,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
893,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
894,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
895,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
896,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
897,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
899,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
900,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
901,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.4
902,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
903,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
904,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.4
905,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
906,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
907,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
908,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.5
909,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.5
910,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
911,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
912,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
913,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4
914,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
915,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
916,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
917,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5
918,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
919,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
920,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
921,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
922,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
923,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.5
924,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
925,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.4
926,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
927,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
928,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
929,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.4
930,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.5
931,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
932,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
933,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
934,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.5
935,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
936,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.4
937,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.5
938,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
939,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.4
